_id,source,category,collected_at,data.country,data.year,data.value,data.indicator
6986d80e85166b9379a901c2,who,health,2026-02-07 06:13:34.452,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6986d80e85166b9379a901c3,who,health,2026-02-07 06:13:34.453,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6986d80e85166b9379a901c4,who,health,2026-02-07 06:13:34.455,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
6986e09dd35496afd293c864,who,health,2026-02-07 06:50:05.872,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
6986e09dd35496afd293c865,who,health,2026-02-07 06:50:05.955,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
6986e09dd35496afd293c866,who,health,2026-02-07 06:50:05.957,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6986e09dd35496afd293c867,who,health,2026-02-07 06:50:05.958,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6986e09dd35496afd293c868,who,health,2026-02-07 06:50:05.960,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
6986e2325b5e7f2827658b50,who,health,2026-02-07 06:56:50.598,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
6986e2325b5e7f2827658b51,who,health,2026-02-07 06:56:50.600,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
6986e2325b5e7f2827658b52,who,health,2026-02-07 06:56:50.601,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6986e2325b5e7f2827658b53,who,health,2026-02-07 06:56:50.602,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6986e2325b5e7f2827658b54,who,health,2026-02-07 06:56:50.603,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
6986e6f8db0ae8e0edca7c93,who,health,2026-02-07 07:17:12.160,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
6986e6f8db0ae8e0edca7c94,who,health,2026-02-07 07:17:12.161,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
6986e6f8db0ae8e0edca7c95,who,health,2026-02-07 07:17:12.161,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6986e6f8db0ae8e0edca7c96,who,health,2026-02-07 07:17:12.162,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6986e6f8db0ae8e0edca7c97,who,health,2026-02-07 07:17:12.162,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
6986ea11cbe0d5edc11c8d47,who,health,2026-02-07 07:30:25.726,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
6986ea11cbe0d5edc11c8d48,who,health,2026-02-07 07:30:25.727,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
6986ea11cbe0d5edc11c8d49,who,health,2026-02-07 07:30:25.727,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6986ea11cbe0d5edc11c8d4a,who,health,2026-02-07 07:30:25.728,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6986ea11cbe0d5edc11c8d4b,who,health,2026-02-07 07:30:25.728,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
6986ec47f034bb44a450be7c,who,health,2026-02-07 07:39:51.896,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
6986ec47f034bb44a450be7d,who,health,2026-02-07 07:39:51.897,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
6986ec47f034bb44a450be7e,who,health,2026-02-07 07:39:51.897,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6986ec47f034bb44a450be7f,who,health,2026-02-07 07:39:51.897,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6986ec47f034bb44a450be80,who,health,2026-02-07 07:39:51.898,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
6986f2aced165caad0ca1949,who,health,2026-02-07 08:07:08.731,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
6986f2aced165caad0ca194a,who,health,2026-02-07 08:07:08.732,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
6986f2aced165caad0ca194b,who,health,2026-02-07 08:07:08.732,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6986f2aced165caad0ca194c,who,health,2026-02-07 08:07:08.732,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6986f2aced165caad0ca194d,who,health,2026-02-07 08:07:08.732,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
6986f3a50c7f70dac5b33bc3,who,health,2026-02-07 08:11:17.838,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
6986f3a50c7f70dac5b33bc4,who,health,2026-02-07 08:11:17.839,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
6986f3a50c7f70dac5b33bc5,who,health,2026-02-07 08:11:17.839,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6986f3a50c7f70dac5b33bc6,who,health,2026-02-07 08:11:17.839,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6986f3a50c7f70dac5b33bc7,who,health,2026-02-07 08:11:17.839,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
6986f842e870bca2bb29d9f4,who,health,2026-02-07 08:30:58.853,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
6986f842e870bca2bb29d9f5,who,health,2026-02-07 08:30:58.853,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
6986f842e870bca2bb29d9f6,who,health,2026-02-07 08:30:58.854,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6986f842e870bca2bb29d9f7,who,health,2026-02-07 08:30:58.854,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6986f842e870bca2bb29d9f8,who,health,2026-02-07 08:30:58.854,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
698713889a886ea5c92a234b,who,health,2026-02-07 10:27:20.873,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
698713889a886ea5c92a234c,who,health,2026-02-07 10:27:20.876,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
698713889a886ea5c92a234d,who,health,2026-02-07 10:27:20.877,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
698713889a886ea5c92a234e,who,health,2026-02-07 10:27:20.877,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
698713889a886ea5c92a234f,who,health,2026-02-07 10:27:20.877,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
6987147f31432274cbae8956,who,health,2026-02-07 10:31:27.269,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
6987147f31432274cbae8957,who,health,2026-02-07 10:31:27.270,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
6987147f31432274cbae8958,who,health,2026-02-07 10:31:27.270,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6987147f31432274cbae8959,who,health,2026-02-07 10:31:27.270,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6987147f31432274cbae895a,who,health,2026-02-07 10:31:27.271,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
6987176aadcc4cedb83b8232,who,health,2026-02-07 10:43:54.213,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
6987176aadcc4cedb83b8233,who,health,2026-02-07 10:43:54.214,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
6987176aadcc4cedb83b8234,who,health,2026-02-07 10:43:54.214,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6987176aadcc4cedb83b8235,who,health,2026-02-07 10:43:54.214,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6987176aadcc4cedb83b8236,who,health,2026-02-07 10:43:54.215,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
69876fa76ea3ff3909394ddf,who,health,2026-02-07 17:00:23.076,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
69876fa76ea3ff3909394de0,who,health,2026-02-07 17:00:23.077,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
69876fa76ea3ff3909394de1,who,health,2026-02-07 17:00:23.077,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
69876fa76ea3ff3909394de2,who,health,2026-02-07 17:00:23.078,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
69876fa76ea3ff3909394de3,who,health,2026-02-07 17:00:23.079,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
69878cfdb24a23ff17c016e6,who,health,2026-02-07 19:05:33.257,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
69878cfdb24a23ff17c016e7,who,health,2026-02-07 19:05:33.259,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
69878cfdb24a23ff17c016e8,who,health,2026-02-07 19:05:33.260,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
69878cfdb24a23ff17c016e9,who,health,2026-02-07 19:05:33.260,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
69878cfdb24a23ff17c016ea,who,health,2026-02-07 19:05:33.261,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
69878e7d3969323ad5ae2403,who,health,2026-02-07 19:11:57.710,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
69878e7d3969323ad5ae2404,who,health,2026-02-07 19:11:57.712,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
69878e7d3969323ad5ae2405,who,health,2026-02-07 19:11:57.713,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
69878e7d3969323ad5ae2406,who,health,2026-02-07 19:11:57.714,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
69878e7d3969323ad5ae2407,who,health,2026-02-07 19:11:57.714,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
698790685801f732d72f3634,who,health,2026-02-07 19:20:08.284,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
698790685801f732d72f3635,who,health,2026-02-07 19:20:08.285,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
698790685801f732d72f3636,who,health,2026-02-07 19:20:08.286,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
698790685801f732d72f3637,who,health,2026-02-07 19:20:08.286,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
698790685801f732d72f3638,who,health,2026-02-07 19:20:08.287,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
698790a2ade8e421ee7f90fa,who,health,2026-02-07 19:21:06.624,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
698790a2ade8e421ee7f90fb,who,health,2026-02-07 19:21:06.626,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
698790a2ade8e421ee7f90fc,who,health,2026-02-07 19:21:06.627,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
698790a2ade8e421ee7f90fd,who,health,2026-02-07 19:21:06.627,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
698790a2ade8e421ee7f90fe,who,health,2026-02-07 19:21:06.627,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
698792ce52e3d265e03dec38,who,health,2026-02-07 19:30:22.176,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
698792ce52e3d265e03dec39,who,health,2026-02-07 19:30:22.177,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
698792ce52e3d265e03dec3a,who,health,2026-02-07 19:30:22.178,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
698792ce52e3d265e03dec3b,who,health,2026-02-07 19:30:22.178,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
698792ce52e3d265e03dec3c,who,health,2026-02-07 19:30:22.178,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
698796322207b8455f9751c5,who,health,2026-02-07 19:44:50.109,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
698796322207b8455f9751c6,who,health,2026-02-07 19:44:50.110,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
698796322207b8455f9751c7,who,health,2026-02-07 19:44:50.110,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
698796322207b8455f9751c8,who,health,2026-02-07 19:44:50.110,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
698796322207b8455f9751c9,who,health,2026-02-07 19:44:50.110,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
6987a06190a4309fa7ce6c48,who,health,2026-02-07 20:28:17.639,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
6987a06190a4309fa7ce6c49,who,health,2026-02-07 20:28:17.640,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
6987a06190a4309fa7ce6c4a,who,health,2026-02-07 20:28:17.640,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6987a06190a4309fa7ce6c4b,who,health,2026-02-07 20:28:17.640,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6987a06190a4309fa7ce6c4c,who,health,2026-02-07 20:28:17.640,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
6987a0e0d6f9797808ba96c1,who,health,2026-02-07 20:30:24.722,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
6987a0e0d6f9797808ba96c2,who,health,2026-02-07 20:30:24.723,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
6987a0e0d6f9797808ba96c3,who,health,2026-02-07 20:30:24.723,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6987a0e0d6f9797808ba96c4,who,health,2026-02-07 20:30:24.723,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6987a0e0d6f9797808ba96c5,who,health,2026-02-07 20:30:24.723,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
6987af17d6f9797808ba982b,who,health,2026-02-07 21:31:03.637,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
6987af17d6f9797808ba982c,who,health,2026-02-07 21:31:03.639,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
6987af17d6f9797808ba982d,who,health,2026-02-07 21:31:03.640,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6987af17d6f9797808ba982e,who,health,2026-02-07 21:31:03.641,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6987af17d6f9797808ba982f,who,health,2026-02-07 21:31:03.641,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
6987b14afe85256b790730ee,who,health,2026-02-07 21:40:26.558,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
6987b14afe85256b790730ef,who,health,2026-02-07 21:40:26.560,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
6987b14afe85256b790730f0,who,health,2026-02-07 21:40:26.560,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6987b14afe85256b790730f1,who,health,2026-02-07 21:40:26.561,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6987b14afe85256b790730f2,who,health,2026-02-07 21:40:26.561,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
6987b943ec7a28bbb0656e4f,who,health,2026-02-07 22:14:27.872,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
6987b943ec7a28bbb0656e50,who,health,2026-02-07 22:14:27.872,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
6987b943ec7a28bbb0656e51,who,health,2026-02-07 22:14:27.873,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6987b943ec7a28bbb0656e52,who,health,2026-02-07 22:14:27.873,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6987b943ec7a28bbb0656e53,who,health,2026-02-07 22:14:27.874,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
6987bd39d6f9797808ba9987,who,health,2026-02-07 22:31:21.689,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
6987bd39d6f9797808ba9988,who,health,2026-02-07 22:31:21.691,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
6987bd39d6f9797808ba998a,who,health,2026-02-07 22:31:21.691,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6987bd39d6f9797808ba998b,who,health,2026-02-07 22:31:21.691,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6987bd39d6f9797808ba998d,who,health,2026-02-07 22:31:21.693,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
6987bf7b8e14b6c1ecb3c3cb,who,health,2026-02-07 22:40:59.058,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
6987bf7b8e14b6c1ecb3c3cc,who,health,2026-02-07 22:40:59.059,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
6987bf7b8e14b6c1ecb3c3cd,who,health,2026-02-07 22:40:59.060,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6987bf7b8e14b6c1ecb3c3ce,who,health,2026-02-07 22:40:59.060,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6987bf7b8e14b6c1ecb3c3cf,who,health,2026-02-07 22:40:59.060,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
6987c206f3c0d1fdb35de104,who,health,2026-02-07 22:51:50.467,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
6987c206f3c0d1fdb35de105,who,health,2026-02-07 22:51:50.468,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
6987c206f3c0d1fdb35de106,who,health,2026-02-07 22:51:50.469,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6987c206f3c0d1fdb35de107,who,health,2026-02-07 22:51:50.469,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6987c206f3c0d1fdb35de108,who,health,2026-02-07 22:51:50.469,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
6987c4c8c6b97fbd8769ac6e,who,health,2026-02-07 23:03:36.801,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
6987c4c8c6b97fbd8769ac6f,who,health,2026-02-07 23:03:36.804,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
6987c4c8c6b97fbd8769ac70,who,health,2026-02-07 23:03:36.804,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6987c4c8c6b97fbd8769ac71,who,health,2026-02-07 23:03:36.804,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6987c4c8c6b97fbd8769ac72,who,health,2026-02-07 23:03:36.805,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
6987c570f6e83fcbb459e642,who,health,2026-02-07 23:06:24.774,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
6987c570f6e83fcbb459e643,who,health,2026-02-07 23:06:24.775,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
6987c570f6e83fcbb459e644,who,health,2026-02-07 23:06:24.776,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6987c570f6e83fcbb459e645,who,health,2026-02-07 23:06:24.777,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6987c570f6e83fcbb459e646,who,health,2026-02-07 23:06:24.777,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
6987c7adc978d27d3ed4052c,who,health,2026-02-07 23:15:57.895,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
6987c7adc978d27d3ed4052d,who,health,2026-02-07 23:15:57.896,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
6987c7adc978d27d3ed4052e,who,health,2026-02-07 23:15:57.897,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6987c7adc978d27d3ed4052f,who,health,2026-02-07 23:15:57.897,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6987c7adc978d27d3ed40530,who,health,2026-02-07 23:15:57.897,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
6987c92cafef768d271ddfe2,who,health,2026-02-07 23:22:20.950,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
6987c92cafef768d271ddfe3,who,health,2026-02-07 23:22:20.950,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
6987c92cafef768d271ddfe4,who,health,2026-02-07 23:22:20.952,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6987c92cafef768d271ddfe5,who,health,2026-02-07 23:22:20.952,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6987c92cafef768d271ddfe6,who,health,2026-02-07 23:22:20.952,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
6987cb62d6f9797808ba9af1,who,health,2026-02-07 23:31:46.056,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
6987cb62d6f9797808ba9af2,who,health,2026-02-07 23:31:46.057,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
6987cb62d6f9797808ba9af3,who,health,2026-02-07 23:31:46.058,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6987cb62d6f9797808ba9af4,who,health,2026-02-07 23:31:46.059,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6987cb62d6f9797808ba9af5,who,health,2026-02-07 23:31:46.059,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
6987d9b5d6f9797808ba9c52,who,health,2026-02-08 00:32:53.686,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
6987d9b5d6f9797808ba9c53,who,health,2026-02-08 00:32:53.688,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
6987d9b5d6f9797808ba9c54,who,health,2026-02-08 00:32:53.689,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
6987d9b5d6f9797808ba9c55,who,health,2026-02-08 00:32:53.689,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
6987d9b5d6f9797808ba9c56,who,health,2026-02-08 00:32:53.689,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
69881c16ac3ba81db90bb0a7,who,health,2026-02-08 05:16:06.772,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
69881c16ac3ba81db90bb0a8,who,health,2026-02-08 05:16:06.773,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
69881c16ac3ba81db90bb0a9,who,health,2026-02-08 05:16:06.774,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
69881c16ac3ba81db90bb0aa,who,health,2026-02-08 05:16:06.774,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
69881c16ac3ba81db90bb0ab,who,health,2026-02-08 05:16:06.774,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
69881f95f594ab54e7475a8b,who,health,2026-02-08 05:31:01.202,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
69881f95f594ab54e7475a8c,who,health,2026-02-08 05:31:01.213,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
69881f95f594ab54e7475a8d,who,health,2026-02-08 05:31:01.214,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
69881f95f594ab54e7475a8e,who,health,2026-02-08 05:31:01.214,SAU,2005,73.1 [72.8-73.5],WHOSIS_000001
69881f95f594ab54e7475a8f,who,health,2026-02-08 05:31:01.215,CYP,2003,76.9 [76.7-77.2],WHOSIS_000001
698821ff66a6a90f20729178,who,health,2026-02-08 05:41:19.317,SOM,2008,48.0 [46.7-49.6],WHOSIS_000001
698821ff66a6a90f20729179,who,health,2026-02-08 05:41:19.319,BTN,2002,67.8 [67.1-68.6],WHOSIS_000001
698821ff66a6a90f2072917a,who,health,2026-02-08 05:41:19.320,BHR,2011,75.2 [75.1-75.4],WHOSIS_000001
